,AverageTemperature,AverageTemperatureUncertainty,Country,Year,Month,Day
39737,12.905,0.232,Austria,1992,9,1
39738,5.551,0.197,Austria,1992,10,1
39739,2.9370000000000003,0.267,Austria,1992,11,1
39740,-2.597,0.378,Austria,1992,12,1
39741,-1.2030000000000003,0.376,Austria,1993,1,1
39742,-2.89,0.229,Austria,1993,2,1
39743,0.95,0.258,Austria,1993,3,1
39744,7.487999999999999,0.288,Austria,1993,4,1
39745,13.646999999999998,0.276,Austria,1993,5,1
39746,15.075,0.203,Austria,1993,6,1
39747,15.421,0.261,Austria,1993,7,1
39748,16.398,0.268,Austria,1993,8,1
39749,11.693,0.183,Austria,1993,9,1
39750,7.428000000000001,0.181,Austria,1993,10,1
39751,-0.7809999999999999,0.336,Austria,1993,11,1
39752,-0.9219999999999996,0.416,Austria,1993,12,1
39753,-0.1300000000000003,0.303,Austria,1994,1,1
39754,-1.501,0.293,Austria,1994,2,1
39755,5.749,0.198,Austria,1994,3,1
39756,6.015,0.232,Austria,1994,4,1
39757,11.741,0.141,Austria,1994,5,1
39758,15.454,0.301,Austria,1994,6,1
39759,19.341,0.425,Austria,1994,7,1
39760,17.838,0.168,Austria,1994,8,1
39761,13.393,0.18,Austria,1994,9,1
39762,5.888999999999999,0.17,Austria,1994,10,1
39763,4.899,0.249,Austria,1994,11,1
39764,-0.7089999999999999,0.231,Austria,1994,12,1
39765,-3.813,0.203,Austria,1995,1,1
39766,1.6980000000000004,0.33,Austria,1995,2,1
39767,1.015,0.173,Austria,1995,3,1
39768,7.066,0.193,Austria,1995,4,1
39769,11.491,0.193,Austria,1995,5,1
39770,13.18,0.17,Austria,1995,6,1
39771,18.98,0.265,Austria,1995,7,1
39772,15.606,0.198,Austria,1995,8,1
39773,10.792,0.241,Austria,1995,9,1
39774,9.21,0.33,Austria,1995,10,1
39775,0.1180000000000001,0.181,Austria,1995,11,1
39776,-3.185,0.184,Austria,1995,12,1
39777,-4.105,0.239,Austria,1996,1,1
39778,-4.623,0.197,Austria,1996,2,1
39779,-0.8340000000000001,0.259,Austria,1996,3,1
39780,6.772,0.161,Austria,1996,4,1
39781,11.969,0.203,Austria,1996,5,1
39782,15.718,0.237,Austria,1996,6,1
39783,15.172,0.275,Austria,1996,7,1
39784,15.42,0.141,Austria,1996,8,1
39785,9.018,0.28,Austria,1996,9,1
39786,7.377000000000002,0.219,Austria,1996,10,1
39787,3.085,0.138,Austria,1996,11,1
39788,-4.609999999999999,0.174,Austria,1996,12,1
39789,-3.984,0.447,Austria,1997,1,1
39790,0.7430000000000003,0.4320000000000001,Austria,1997,2,1
39791,3.4960000000000004,0.31,Austria,1997,3,1
39792,4.133,0.174,Austria,1997,4,1
39793,12.27,0.177,Austria,1997,5,1
39794,15.008,0.142,Austria,1997,6,1
39795,15.38,0.278,Austria,1997,7,1
39796,16.748,0.251,Austria,1997,8,1
39797,12.992,0.257,Austria,1997,9,1
39798,5.647,0.272,Austria,1997,10,1
39799,2.388,0.151,Austria,1997,11,1
39800,-0.5199999999999998,0.225,Austria,1997,12,1
39801,-1.2070000000000003,0.194,Austria,1998,1,1
39802,1.8600000000000003,0.384,Austria,1998,2,1
39803,1.834,0.213,Austria,1998,3,1
39804,7.297999999999999,0.171,Austria,1998,4,1
39805,12.106,0.143,Austria,1998,5,1
39806,15.847,0.21,Austria,1998,6,1
39807,16.706,0.217,Austria,1998,7,1
39808,16.84,0.122,Austria,1998,8,1
39809,11.628,0.174,Austria,1998,9,1
39810,7.622999999999999,0.224,Austria,1998,10,1
39811,-0.5740000000000001,0.286,Austria,1998,11,1
39812,-3.2880000000000003,0.266,Austria,1998,12,1
39813,-2.0390000000000006,0.447,Austria,1999,1,1
39814,-2.9560000000000004,0.261,Austria,1999,2,1
39815,3.4810000000000003,0.115,Austria,1999,3,1
39816,7.494999999999999,0.236,Austria,1999,4,1
39817,12.749,0.179,Austria,1999,5,1
39818,14.489,0.225,Austria,1999,6,1
39819,17.259,0.281,Austria,1999,7,1
39820,15.993,0.216,Austria,1999,8,1
39821,14.741,0.162,Austria,1999,9,1
39822,7.78,0.252,Austria,1999,10,1
39823,0.3030000000000001,0.2,Austria,1999,11,1
39824,-2.484,0.303,Austria,1999,12,1
39825,-4.598,0.333,Austria,2000,1,1
39826,0.8960000000000004,0.286,Austria,2000,2,1
39827,3.0680000000000005,0.17,Austria,2000,3,1
39828,9.16,0.127,Austria,2000,4,1
39829,13.57,0.229,Austria,2000,5,1
39830,16.544,0.266,Austria,2000,6,1
39831,14.867,0.221,Austria,2000,7,1
39832,17.771,0.299,Austria,2000,8,1
39833,12.455,0.191,Austria,2000,9,1
39834,9.263,0.217,Austria,2000,10,1
39835,4.15,0.206,Austria,2000,11,1
39836,-0.1269999999999997,0.332,Austria,2000,12,1
39837,-2.4380000000000006,0.184,Austria,2001,1,1
39838,0.028,0.313,Austria,2001,2,1
39839,4.477,0.182,Austria,2001,3,1
39840,5.547999999999999,0.13,Austria,2001,4,1
39841,13.903,0.199,Austria,2001,5,1
39842,13.598,0.256,Austria,2001,6,1
39843,17.128999999999998,0.248,Austria,2001,7,1
39844,17.859,0.225,Austria,2001,8,1
39845,10.04,0.242,Austria,2001,9,1
39846,10.382,0.168,Austria,2001,10,1
39847,0.667,0.239,Austria,2001,11,1
39848,-4.926,0.225,Austria,2001,12,1
39849,-3.4240000000000004,0.398,Austria,2002,1,1
39850,2.234,0.293,Austria,2002,2,1
39851,4.017,0.122,Austria,2002,3,1
39852,6.517,0.135,Austria,2002,4,1
39853,13.534,0.114,Austria,2002,5,1
39854,17.192,0.159,Austria,2002,6,1
39855,17.357,0.236,Austria,2002,7,1
39856,16.637,0.19,Austria,2002,8,1
39857,11.013,0.172,Austria,2002,9,1
39858,6.872999999999999,0.29,Austria,2002,10,1
39859,4.562,0.123,Austria,2002,11,1
39860,-1.529,0.224,Austria,2002,12,1
39861,-3.781,0.14,Austria,2003,1,1
39862,-4.949,0.262,Austria,2003,2,1
39863,3.4000000000000004,0.284,Austria,2003,3,1
39864,6.154,0.247,Austria,2003,4,1
39865,13.955,0.296,Austria,2003,5,1
39866,19.06600000000001,0.384,Austria,2003,6,1
39867,17.866,0.334,Austria,2003,7,1
39868,20.005,0.28,Austria,2003,8,1
39869,12.094,0.213,Austria,2003,9,1
39870,4.405,0.317,Austria,2003,10,1
39871,3.713,0.179,Austria,2003,11,1
39872,-1.816,0.183,Austria,2003,12,1
39873,-4.173,0.344,Austria,2004,1,1
39874,-0.7749999999999999,0.25,Austria,2004,2,1
39875,1.355,0.209,Austria,2004,3,1
39876,7.449999999999998,0.238,Austria,2004,4,1
39877,10.13,0.253,Austria,2004,5,1
39878,14.406,0.409,Austria,2004,6,1
39879,16.256,0.203,Austria,2004,7,1
39880,16.967,0.235,Austria,2004,8,1
39881,12.425,0.152,Austria,2004,9,1
39882,8.805,0.272,Austria,2004,10,1
39883,2.07,0.163,Austria,2004,11,1
39884,-2.043,0.255,Austria,2004,12,1
39885,-2.7750000000000004,0.279,Austria,2005,1,1
39886,-4.726,0.28,Austria,2005,2,1
39887,0.994,0.307,Austria,2005,3,1
39888,7.286,0.165,Austria,2005,4,1
39889,12.238,0.225,Austria,2005,5,1
39890,15.518,0.24,Austria,2005,6,1
39891,16.729,0.174,Austria,2005,7,1
39892,14.81,0.163,Austria,2005,8,1
39893,13.265999999999998,0.106,Austria,2005,9,1
39894,8.318999999999999,0.207,Austria,2005,10,1
39895,1.016,0.144,Austria,2005,11,1
39896,-3.361,0.305,Austria,2005,12,1
39897,-6.2620000000000005,0.528,Austria,2006,1,1
39898,-3.009,0.234,Austria,2006,2,1
39899,0.0980000000000003,0.199,Austria,2006,3,1
39900,7.314,0.282,Austria,2006,4,1
39901,11.521,0.247,Austria,2006,5,1
39902,15.63,0.253,Austria,2006,6,1
39903,19.81,0.25,Austria,2006,7,1
39904,13.915,0.268,Austria,2006,8,1
39905,14.806,0.126,Austria,2006,9,1
39906,9.613,0.253,Austria,2006,10,1
39907,3.927,0.275,Austria,2006,11,1
39908,-0.0319999999999995,0.386,Austria,2006,12,1
39909,1.3250000000000002,0.287,Austria,2007,1,1
39910,2.099,0.217,Austria,2007,2,1
39911,4.093,0.179,Austria,2007,3,1
39912,10.129,0.258,Austria,2007,4,1
39913,13.14,0.117,Austria,2007,5,1
39914,16.641000000000002,0.12,Austria,2007,6,1
39915,17.422,0.201,Austria,2007,7,1
39916,16.225,0.129,Austria,2007,8,1
39917,10.505,0.274,Austria,2007,9,1
39918,6.4670000000000005,0.199,Austria,2007,10,1
39919,0.3959999999999999,0.226,Austria,2007,11,1
39920,-2.724,0.306,Austria,2007,12,1
39921,-0.3930000000000001,0.342,Austria,2008,1,1
39922,0.9539999999999996,0.297,Austria,2008,2,1
39923,2.474,0.156,Austria,2008,3,1
39924,6.619,0.191,Austria,2008,4,1
39925,12.991,0.184,Austria,2008,5,1
39926,16.37,0.233,Austria,2008,6,1
39927,16.695,0.205,Austria,2008,7,1
39928,16.672,0.234,Austria,2008,8,1
39929,11.259,0.23,Austria,2008,9,1
39930,8.105,0.325,Austria,2008,10,1
39931,3.0780000000000003,0.273,Austria,2008,11,1
39932,-1.2009999999999996,0.461,Austria,2008,12,1
39933,-4.613,0.28,Austria,2009,1,1
39934,-1.982,0.232,Austria,2009,2,1
39935,2.1180000000000003,0.1369999999999999,Austria,2009,3,1
39936,10.079,0.219,Austria,2009,4,1
39937,13.321,0.224,Austria,2009,5,1
39938,14.302,0.286,Austria,2009,6,1
39939,17.416,0.332,Austria,2009,7,1
39940,17.917,0.299,Austria,2009,8,1
39941,13.936,0.173,Austria,2009,9,1
39942,6.884,0.1689999999999999,Austria,2009,10,1
39943,4.075,0.409,Austria,2009,11,1
39944,-2.061,0.363,Austria,2009,12,1
39945,-4.966,0.351,Austria,2010,1,1
39946,-2.326,0.185,Austria,2010,2,1
39947,2.319,0.238,Austria,2010,3,1
39948,7.39,0.152,Austria,2010,4,1
39949,11.084,0.28,Austria,2010,5,1
39950,15.673000000000002,0.273,Austria,2010,6,1
39951,18.837,0.293,Austria,2010,7,1
39952,16.074,0.341,Austria,2010,8,1
39953,11.130999999999998,0.24,Austria,2010,9,1
39954,5.775,0.11,Austria,2010,10,1
39955,3.4530000000000003,0.229,Austria,2010,11,1
39956,-4.654999999999999,0.396,Austria,2010,12,1
39957,-2.632,0.378,Austria,2011,1,1
39958,-1.4680000000000002,0.263,Austria,2011,2,1
39959,3.732,0.1369999999999999,Austria,2011,3,1
39960,9.765,0.207,Austria,2011,4,1
39961,12.723,0.273,Austria,2011,5,1
39962,15.704,0.228,Austria,2011,6,1
39963,15.705,0.274,Austria,2011,7,1
39964,17.802,0.163,Austria,2011,8,1
39965,14.657,0.211,Austria,2011,9,1
39966,6.882999999999999,0.21,Austria,2011,10,1
39967,1.648,0.508,Austria,2011,11,1
39968,-0.2519999999999998,0.3720000000000001,Austria,2011,12,1
39969,-1.7910000000000004,0.502,Austria,2012,1,1
39970,-5.609999999999999,0.217,Austria,2012,2,1
39971,5.287000000000001,0.238,Austria,2012,3,1
39972,7.338999999999999,0.252,Austria,2012,4,1
39973,12.795,0.225,Austria,2012,5,1
39974,16.222,0.418,Austria,2012,6,1
39975,17.555,0.244,Austria,2012,7,1
39976,17.923000000000005,0.362,Austria,2012,8,1
39977,12.887,0.386,Austria,2012,9,1
39978,7.277,0.504,Austria,2012,10,1
39979,3.844,0.495,Austria,2012,11,1
39980,-2.392,0.342,Austria,2012,12,1
39981,-2.405,0.246,Austria,2013,1,1
39982,-3.0860000000000003,0.389,Austria,2013,2,1
39983,0.1290000000000002,0.35,Austria,2013,3,1
39984,7.713999999999999,0.298,Austria,2013,4,1
39985,11.048,0.325,Austria,2013,5,1
39986,14.997,0.387,Austria,2013,6,1
39987,18.728,0.342,Austria,2013,7,1
39988,17.316,0.459,Austria,2013,8,1
39989,,,Austria,2013,9,1
57675,-0.8070000000000004,0.37,Belarus,1990,1,1
57676,2.678,0.208,Belarus,1990,2,1
57677,4.662000000000001,0.234,Belarus,1990,3,1
57678,8.204,0.151,Belarus,1990,4,1
57679,12.272,0.14,Belarus,1990,5,1
57680,15.46,0.269,Belarus,1990,6,1
57681,16.281,0.26,Belarus,1990,7,1
57682,16.45,0.194,Belarus,1990,8,1
57683,10.098,0.308,Belarus,1990,9,1
57684,7.022,0.275,Belarus,1990,10,1
57685,3.145,0.259,Belarus,1990,11,1
57686,-2.3760000000000003,0.18,Belarus,1990,12,1
57687,-2.59,0.198,Belarus,1991,1,1
57688,-5.742000000000001,0.2,Belarus,1991,2,1
57689,0.8669999999999998,0.16,Belarus,1991,3,1
57690,6.861000000000001,0.2,Belarus,1991,4,1
57691,11.166,0.235,Belarus,1991,5,1
57692,16.340999999999998,0.153,Belarus,1991,6,1
57693,18.631,0.299,Belarus,1991,7,1
57694,17.584999999999994,0.203,Belarus,1991,8,1
57695,13.135,0.214,Belarus,1991,9,1
57696,6.897,0.126,Belarus,1991,10,1
57697,2.428,0.201,Belarus,1991,11,1
57698,-2.834,0.193,Belarus,1991,12,1
57699,-2.45,0.237,Belarus,1992,1,1
57700,-1.9530000000000003,0.1369999999999999,Belarus,1992,2,1
57701,2.655,0.249,Belarus,1992,3,1
57702,5.363,0.263,Belarus,1992,4,1
57703,12.553,0.173,Belarus,1992,5,1
57704,17.033,0.223,Belarus,1992,6,1
57705,18.905,0.232,Belarus,1992,7,1
57706,19.994,0.256,Belarus,1992,8,1
57707,12.325,0.286,Belarus,1992,9,1
57708,3.79,0.152,Belarus,1992,10,1
57709,0.004,0.333,Belarus,1992,11,1
57710,-2.635,0.371,Belarus,1992,12,1
57711,-2.302,0.241,Belarus,1993,1,1
57712,-2.701,0.208,Belarus,1993,2,1
57713,-0.6690000000000002,0.159,Belarus,1993,3,1
57714,7.03,0.222,Belarus,1993,4,1
57715,15.458,0.248,Belarus,1993,5,1
57716,14.485,0.1689999999999999,Belarus,1993,6,1
57717,16.455,0.217,Belarus,1993,7,1
57718,15.386,0.173,Belarus,1993,8,1
57719,9.643,0.194,Belarus,1993,9,1
57720,6.176,0.1639999999999999,Belarus,1993,10,1
57721,-5.962000000000001,0.242,Belarus,1993,11,1
57722,-0.8330000000000002,0.18,Belarus,1993,12,1
57723,-0.6660000000000004,0.265,Belarus,1994,1,1
57724,-7.997999999999998,0.158,Belarus,1994,2,1
57725,0.0119999999999997,0.154,Belarus,1994,3,1
57726,8.654,0.211,Belarus,1994,4,1
57727,11.633,0.201,Belarus,1994,5,1
57728,14.794,0.211,Belarus,1994,6,1
57729,19.903,0.187,Belarus,1994,7,1
57730,17.468,0.145,Belarus,1994,8,1
57731,14.871,0.2,Belarus,1994,9,1
57732,5.584,0.178,Belarus,1994,10,1
57733,0.448,0.229,Belarus,1994,11,1
57734,-3.872,0.282,Belarus,1994,12,1
57735,-4.552,0.168,Belarus,1995,1,1
57736,0.9110000000000004,0.138,Belarus,1995,2,1
57737,2.3149999999999995,0.197,Belarus,1995,3,1
57738,7.332000000000001,0.258,Belarus,1995,4,1
57739,12.854,0.242,Belarus,1995,5,1
57740,18.645,0.17,Belarus,1995,6,1
57741,18.488,0.182,Belarus,1995,7,1
57742,17.564,0.134,Belarus,1995,8,1
57743,12.445,0.238,Belarus,1995,9,1
57744,7.577999999999999,0.1689999999999999,Belarus,1995,10,1
57745,-1.612,0.189,Belarus,1995,11,1
57746,-7.712999999999999,0.134,Belarus,1995,12,1
57747,-9.394,0.263,Belarus,1996,1,1
57748,-8.486,0.184,Belarus,1996,2,1
57749,-3.932,0.21,Belarus,1996,3,1
57750,7.556,0.222,Belarus,1996,4,1
57751,15.655,0.174,Belarus,1996,5,1
57752,16.205000000000002,0.217,Belarus,1996,6,1
57753,16.777,0.257,Belarus,1996,7,1
57754,17.997999999999994,0.139,Belarus,1996,8,1
57755,9.812,0.1689999999999999,Belarus,1996,9,1
57756,7.536,0.257,Belarus,1996,10,1
57757,5.029,0.1639999999999999,Belarus,1996,11,1
57758,-6.877000000000001,0.24,Belarus,1996,12,1
57759,-5.801,0.259,Belarus,1997,1,1
57760,-1.2779999999999996,0.176,Belarus,1997,2,1
57761,0.518,0.298,Belarus,1997,3,1
57762,4.174,0.165,Belarus,1997,4,1
57763,12.548,0.197,Belarus,1997,5,1
57764,16.836000000000002,0.229,Belarus,1997,6,1
57765,18.339,0.275,Belarus,1997,7,1
57766,18.148,0.218,Belarus,1997,8,1
57767,10.918,0.212,Belarus,1997,9,1
57768,5.111000000000001,0.237,Belarus,1997,10,1
57769,1.891,0.1689999999999999,Belarus,1997,11,1
57770,-5.279,0.214,Belarus,1997,12,1
57771,-1.4829999999999997,0.23,Belarus,1998,1,1
57772,-0.6079999999999997,0.25,Belarus,1998,2,1
57773,-0.3640000000000001,0.154,Belarus,1998,3,1
57774,7.899,0.14,Belarus,1998,4,1
57775,13.549,0.153,Belarus,1998,5,1
57776,18.136000000000006,0.166,Belarus,1998,6,1
57777,17.680999999999997,0.184,Belarus,1998,7,1
57778,15.628999999999998,0.15,Belarus,1998,8,1
57779,12.25,0.199,Belarus,1998,9,1
57780,6.1770000000000005,0.19,Belarus,1998,10,1
57781,-5.176,0.217,Belarus,1998,11,1
57782,-5.35,0.177,Belarus,1998,12,1
57783,-2.843,0.195,Belarus,1999,1,1
57784,-4.265,0.34,Belarus,1999,2,1
57785,1.607,0.151,Belarus,1999,3,1
57786,9.876,0.249,Belarus,1999,4,1
57787,10.722,0.12,Belarus,1999,5,1
57788,20.587,0.199,Belarus,1999,6,1
57789,20.856,0.219,Belarus,1999,7,1
57790,17.115,0.207,Belarus,1999,8,1
57791,13.64,0.145,Belarus,1999,9,1
57792,7.069,0.212,Belarus,1999,10,1
57793,-0.621,0.168,Belarus,1999,11,1
57794,-1.19,0.191,Belarus,1999,12,1
57795,-4.353,0.232,Belarus,2000,1,1
57796,-0.5410000000000004,0.199,Belarus,2000,2,1
57797,1.26,0.198,Belarus,2000,3,1
57798,11.053999999999998,0.175,Belarus,2000,4,1
57799,13.293,0.201,Belarus,2000,5,1
57800,16.129,0.244,Belarus,2000,6,1
57801,17.272000000000002,0.247,Belarus,2000,7,1
57802,17.235,0.195,Belarus,2000,8,1
57803,10.507,0.16,Belarus,2000,9,1
57804,8.705,0.235,Belarus,2000,10,1
57805,4.164,0.19,Belarus,2000,11,1
57806,0.1930000000000001,0.226,Belarus,2000,12,1
57807,-2.173,0.244,Belarus,2001,1,1
57808,-4.07,0.222,Belarus,2001,2,1
57809,0.2530000000000001,0.129,Belarus,2001,3,1
57810,9.485,0.241,Belarus,2001,4,1
57811,12.71,0.1669999999999999,Belarus,2001,5,1
57812,15.444,0.223,Belarus,2001,6,1
57813,22.239,0.227,Belarus,2001,7,1
57814,18.296,0.183,Belarus,2001,8,1
57815,12.269,0.212,Belarus,2001,9,1
57816,8.085,0.161,Belarus,2001,10,1
57817,1.021,0.163,Belarus,2001,11,1
57818,-8.452,0.185,Belarus,2001,12,1
57819,-3.09,0.2,Belarus,2002,1,1
57820,1.6429999999999998,0.184,Belarus,2002,2,1
57821,3.4210000000000003,0.154,Belarus,2002,3,1
57822,8.081,0.17,Belarus,2002,4,1
57823,15.032,0.173,Belarus,2002,5,1
57824,17.211000000000002,0.189,Belarus,2002,6,1
57825,21.766,0.296,Belarus,2002,7,1
57826,19.238,0.228,Belarus,2002,8,1
57827,12.249,0.2,Belarus,2002,9,1
57828,4.715,0.242,Belarus,2002,10,1
57829,1.6920000000000002,0.161,Belarus,2002,11,1
57830,-9.535,0.135,Belarus,2002,12,1
57831,-5.6160000000000005,0.197,Belarus,2003,1,1
57832,-7.047999999999999,0.258,Belarus,2003,2,1
57833,-0.232,0.192,Belarus,2003,3,1
57834,5.332999999999999,0.19,Belarus,2003,4,1
57835,15.81,0.242,Belarus,2003,5,1
57836,15.630999999999998,0.294,Belarus,2003,6,1
57837,20.246,0.264,Belarus,2003,7,1
57838,17.217,0.348,Belarus,2003,8,1
57839,12.333,0.256,Belarus,2003,9,1
57840,5.055,0.341,Belarus,2003,10,1
57841,2.9690000000000003,0.182,Belarus,2003,11,1
57842,-0.9989999999999996,0.184,Belarus,2003,12,1
57843,-6.662000000000001,0.263,Belarus,2004,1,1
57844,-3.908,0.227,Belarus,2004,2,1
57845,1.6469999999999998,0.213,Belarus,2004,3,1
57846,7.073,0.2,Belarus,2004,4,1
57847,11.482,0.161,Belarus,2004,5,1
57848,15.348,0.319,Belarus,2004,6,1
57849,18.147,0.213,Belarus,2004,7,1
57850,18.62,0.283,Belarus,2004,8,1
57851,12.734000000000002,0.181,Belarus,2004,9,1
57852,7.867000000000001,0.235,Belarus,2004,10,1
57853,0.8079999999999999,0.179,Belarus,2004,11,1
57854,-0.2860000000000005,0.176,Belarus,2004,12,1
57855,-1.3839999999999997,0.242,Belarus,2005,1,1
57856,-6.487,0.259,Belarus,2005,2,1
57857,-3.512,0.17,Belarus,2005,3,1
57858,8.084,0.179,Belarus,2005,4,1
57859,13.555,0.218,Belarus,2005,5,1
57860,15.768,0.233,Belarus,2005,6,1
57861,19.528,0.182,Belarus,2005,7,1
57862,17.451999999999998,0.189,Belarus,2005,8,1
57863,14.207,0.13,Belarus,2005,9,1
57864,7.485,0.222,Belarus,2005,10,1
57865,1.62,0.204,Belarus,2005,11,1
57866,-2.6990000000000003,0.234,Belarus,2005,12,1
57867,-8.192,0.222,Belarus,2006,1,1
57868,-8.341999999999999,0.241,Belarus,2006,2,1
57869,-2.922,0.217,Belarus,2006,3,1
57870,7.324,0.242,Belarus,2006,4,1
57871,12.832,0.256,Belarus,2006,5,1
57872,17.092000000000002,0.245,Belarus,2006,6,1
57873,20.188,0.265,Belarus,2006,7,1
57874,18.018,0.3,Belarus,2006,8,1
57875,14.03,0.222,Belarus,2006,9,1
57876,8.517000000000001,0.19,Belarus,2006,10,1
57877,2.978,0.16,Belarus,2006,11,1
57878,2.382000000000001,0.214,Belarus,2006,12,1
57879,0.4479999999999995,0.225,Belarus,2007,1,1
57880,-7.54,0.256,Belarus,2007,2,1
57881,5.49,0.196,Belarus,2007,3,1
57882,6.68,0.19,Belarus,2007,4,1
57883,15.162,0.128,Belarus,2007,5,1
57884,18.416,0.203,Belarus,2007,6,1
57885,18.1,0.212,Belarus,2007,7,1
57886,19.604,0.209,Belarus,2007,8,1
57887,12.808,0.29,Belarus,2007,9,1
57888,7.245,0.176,Belarus,2007,10,1
57889,-0.202,0.217,Belarus,2007,11,1
57890,-1.0730000000000004,0.179,Belarus,2007,12,1
57891,-2.6130000000000004,0.226,Belarus,2008,1,1
57892,0.54,0.177,Belarus,2008,2,1
57893,2.499,0.21,Belarus,2008,3,1
57894,9.142,0.155,Belarus,2008,4,1
57895,12.163,0.196,Belarus,2008,5,1
57896,16.468,0.194,Belarus,2008,6,1
57897,18.476,0.215,Belarus,2008,7,1
57898,18.572,0.257,Belarus,2008,8,1
57899,12.076,0.278,Belarus,2008,9,1
57900,8.822000000000001,0.217,Belarus,2008,10,1
57901,2.412,0.175,Belarus,2008,11,1
57902,-0.9880000000000004,0.213,Belarus,2008,12,1
57903,-4.195,0.28,Belarus,2009,1,1
57904,-3.377,0.272,Belarus,2009,2,1
57905,0.6729999999999998,0.102,Belarus,2009,3,1
57906,8.492,0.279,Belarus,2009,4,1
57907,12.868,0.1689999999999999,Belarus,2009,5,1
57908,16.515,0.196,Belarus,2009,6,1
57909,18.891,0.319,Belarus,2009,7,1
57910,16.558,0.262,Belarus,2009,8,1
57911,14.102,0.248,Belarus,2009,9,1
57912,5.968,0.165,Belarus,2009,10,1
57913,3.835,0.27,Belarus,2009,11,1
57914,-3.973,0.179,Belarus,2009,12,1
57915,-11.514,0.261,Belarus,2010,1,1
57916,-4.613,0.144,Belarus,2010,2,1
57917,0.1339999999999999,0.189,Belarus,2010,3,1
57918,8.457,0.217,Belarus,2010,4,1
57919,15.316,0.265,Belarus,2010,5,1
57920,18.69100000000001,0.216,Belarus,2010,6,1
57921,22.811,0.304,Belarus,2010,7,1
57922,20.877,0.304,Belarus,2010,8,1
57923,12.117,0.201,Belarus,2010,9,1
57924,4.482,0.16,Belarus,2010,10,1
57925,4.578,0.127,Belarus,2010,11,1
57926,-6.888999999999999,0.303,Belarus,2010,12,1
57927,-3.793,0.349,Belarus,2011,1,1
57928,-8.052,0.267,Belarus,2011,2,1
57929,-0.3190000000000002,0.134,Belarus,2011,3,1
57930,8.443999999999999,0.193,Belarus,2011,4,1
57931,13.95,0.244,Belarus,2011,5,1
57932,18.857,0.255,Belarus,2011,6,1
57933,20.481,0.243,Belarus,2011,7,1
57934,17.99,0.207,Belarus,2011,8,1
57935,13.643,0.298,Belarus,2011,9,1
57936,6.394,0.288,Belarus,2011,10,1
57937,2.271,0.184,Belarus,2011,11,1
57938,1.1959999999999995,0.303,Belarus,2011,12,1
57939,-4.867,0.324,Belarus,2012,1,1
57940,-10.805,0.157,Belarus,2012,2,1
57941,1.1889999999999998,0.203,Belarus,2012,3,1
57942,8.391,0.347,Belarus,2012,4,1
57943,14.965,0.295,Belarus,2012,5,1
57944,16.114,0.4370000000000001,Belarus,2012,6,1
57945,20.618,0.309,Belarus,2012,7,1
57946,17.781,0.345,Belarus,2012,8,1
57947,13.68,0.23,Belarus,2012,9,1
57948,7.188,0.309,Belarus,2012,10,1
57949,3.804,0.275,Belarus,2012,11,1
57950,-6.0360000000000005,0.315,Belarus,2012,12,1
57951,-6.989,0.4970000000000001,Belarus,2013,1,1
57952,-1.969,0.317,Belarus,2013,2,1
57953,-4.565,0.252,Belarus,2013,3,1
57954,6.9,0.306,Belarus,2013,4,1
57955,16.744,0.215,Belarus,2013,5,1
